country_id,year,total_floorspace_m2,res_share,nres_share,residential_floorspace_m2,non_residential_floorspace_m2,v6_estimate_status,composition_status,interpolation_from,composition_source,method_id,qa_flags,period_end,nowcast_horizon_years,nowcast_method
ERI,2023,46539774.76,0.9883333634197233,0.011666636580276673,45996812.121347144,542962.638652853,observed_2.5d,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2023-12-31,0.0,observed_input_imputation
ERI,2024,46820292.56,0.98842528331124,0.01157471668875999,46278360.938333146,541931.6216668573,footprint_trend_nowcast,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2024-08-31,0.6666666666666666,full_footprint_fixed_height
ERI,2025,47244242.72,0.9885172032027567,0.011482796797243308,46701746.681006595,542496.0389934015,footprint_trend_nowcast,projected,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2025-08-31,1.6666666666666663,full_footprint_fixed_height
ERI,2026,47672031.68,0.988556541852905,0.01144345814709499,47126498.78068293,545532.8993170665,footprint_trend_nowcast,interpolated,2025-2030,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2026-08-31,2.6666666666666665,full_footprint_fixed_height
ESH,2020,16735213.63,0.9482458790715499,0.05175412092845015,15869097.360029534,866116.2699704673,observed_2.5d,historical_estimated,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2020-12-31,0.0,observed_input_imputation
ESH,2023,20135268.73,0.9471760358804738,0.05282396411952619,19071644.017069463,1063624.7129305378,observed_2.5d,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2023-12-31,0.0,observed_input_imputation
ESH,2024,21120325.04,0.9468194214834486,0.05318057851655154,19997133.93591519,1123191.1040848095,footprint_trend_nowcast,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2024-08-31,0.6666666666666666,full_footprint_fixed_height
ESH,2025,22688999.66,0.9464628070864232,0.053537192913576885,21474294.3081865,1214705.3518135003,footprint_trend_nowcast,projected,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2025-08-31,1.6666666666666663,full_footprint_fixed_height
ESH,2026,24374184.81,0.9464168931036911,0.05358310689630885,23068140.25981538,1306044.5501846173,footprint_trend_nowcast,interpolated,2025-2030,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2026-08-31,2.6666666666666665,full_footprint_fixed_height
ESP,2020,3693503432.03,0.7163651064444436,0.28363489355555643,2645896979.239089,1047606452.7909114,observed_2.5d,historical_estimated,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2020-12-31,0.0,observed_input_imputation
ESP,2023,3791405522.54,0.7162983719995742,0.2837016280004257,2715777603.385597,1075627919.1544027,observed_2.5d,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2023-12-31,0.0,observed_input_imputation
ESP,2024,3825732127.06,0.7162761271846179,0.28372387281538214,2740280591.6163073,1085451535.443693,footprint_trend_nowcast,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2024-08-31,0.6666666666666666,full_footprint_fixed_height
ESP,2025,3877805635.92,0.7162538823696614,0.2837461176303386,2777493341.802654,1100312294.1173463,footprint_trend_nowcast,projected,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2025-08-31,1.6666666666666663,full_footprint_fixed_height
ESP,2026,3930587937.3,0.7162915873030885,0.2837084126969115,2815447072.6429896,1115140864.6570106,footprint_trend_nowcast,interpolated,2025-2030,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2026-08-31,2.6666666666666665,full_footprint_fixed_height
EST,2020,113094705.37,0.7462009840890267,0.25379901591097337,84391380.44235253,28703324.927647475,observed_2.5d,historical_estimated,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2020-12-31,0.0,observed_input_imputation
EST,2023,118906361.09,0.7460567515016349,0.25394324849836514,88710893.4876858,30195467.602314208,observed_2.5d,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2023-12-31,0.0,observed_input_imputation
EST,2024,120011578.77,0.7460086739725043,0.25399132602749575,89529678.73955444,30481900.030445557,footprint_trend_nowcast,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2024-08-31,0.6666666666666666,full_footprint_fixed_height
EST,2025,121688696.66,0.7459605964433736,0.25403940355662635,90774972.74091037,30913723.91908963,footprint_trend_nowcast,projected,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2025-08-31,1.6666666666666663,full_footprint_fixed_height
EST,2026,123389251.67,0.7459841564650903,0.25401584353490975,92046426.82390368,31342824.846096322,footprint_trend_nowcast,interpolated,2025-2030,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2026-08-31,2.6666666666666665,full_footprint_fixed_height
ETH,2020,1660821510.71,0.9920838189456411,0.007916181054358894,1647674146.932246,13147363.77775422,observed_2.5d,historical_estimated,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2020-12-31,0.0,observed_input_imputation
ETH,2023,1825219817.43,0.9924452168992172,0.00755478310078288,1811430677.5980659,13789139.831934178,observed_2.5d,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2023-12-31,0.0,observed_input_imputation
ETH,2024,1863908361.04,0.9925656828837425,0.007434317116257542,1850051475.2083848,13856885.831615213,footprint_trend_nowcast,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2024-08-31,0.6666666666666666,full_footprint_fixed_height
ETH,2025,1923484220.77,0.9926861488682678,0.007313851131732204,1909416143.5250523,14068077.2449477,footprint_trend_nowcast,projected,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2025-08-31,1.6666666666666663,full_footprint_fixed_height
ETH,2026,1984964295.92,0.9927258381198251,0.0072741618801749645,1970525344.3051105,14438951.614889603,footprint_trend_nowcast,interpolated,2025-2030,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2026-08-31,2.6666666666666665,full_footprint_fixed_height
FIN,2020,615866742.34,0.6357747102362776,0.3642252897637224,391552499.65537375,224314242.68462628,observed_2.5d,historical_estimated,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2020-12-31,0.0,observed_input_imputation
FIN,2023,634422300.66,0.6360466791922804,0.3639533208077196,403522197.54031944,230900103.1196805,observed_2.5d,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2023-12-31,0.0,observed_input_imputation
FIN,2024,638621095.06,0.6361373355109481,0.36386266448905197,406250721.8125523,232370373.24744773,footprint_trend_nowcast,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2024-08-31,0.6666666666666666,full_footprint_fixed_height
FIN,2025,644971448.2,0.6362279918296156,0.36377200817038435,410348889.275725,234622558.92427504,footprint_trend_nowcast,projected,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2025-08-31,1.6666666666666663,full_footprint_fixed_height
FIN,2026,651384948.31,0.6362947779009459,0.36370522209905415,414472841.0129306,236912107.29706943,footprint_trend_nowcast,interpolated,2025-2030,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2026-08-31,2.6666666666666665,full_footprint_fixed_height
FJI,2020,37460168.12,0.9795277202470695,0.02047227975293055,36693273.07865555,766895.0413444504,observed_2.5d,historical_estimated,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2020-12-31,0.0,observed_input_imputation
FJI,2023,38081115.71,0.9795277202470695,0.02047227975293055,37301508.45588116,779607.2541188386,observed_2.5d,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2023-12-31,0.0,observed_input_imputation
FJI,2024,38220495.91,0.9795277202470695,0.02047227975293055,37438035.22543474,782460.6845652579,footprint_trend_nowcast,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2024-08-31,0.6666666666666666,full_footprint_fixed_height
FJI,2025,38430523.31,0.9795277202470695,0.02047227975293055,37643762.885746166,786760.4242538386,footprint_trend_nowcast,projected,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2025-08-31,1.6666666666666663,full_footprint_fixed_height
FJI,2026,38641704.84,0.9795282689725998,0.0204717310274002,37850642.25207534,791062.5879246686,footprint_trend_nowcast,interpolated,2025-2030,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2026-08-31,2.6666666666666665,full_footprint_fixed_height
FRA,2020,6074526882.68,0.8173397619568118,0.18266023804318818,4964952356.289926,1109574526.3900747,observed_2.5d,historical_estimated,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2020-12-31,0.0,observed_input_imputation
FRA,2023,6361129189.52,0.8176011283463895,0.1823988716536104,5200866402.908707,1160262786.6112933,observed_2.5d,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2023-12-31,0.0,observed_input_imputation
FRA,2024,6426632933.92,0.8176882504762488,0.18231174952375115,5254982240.190087,1171650693.729913,footprint_trend_nowcast,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2024-08-31,0.6666666666666666,full_footprint_fixed_height
FRA,2025,6526155452.67,0.8177753726061081,0.1822246273938919,5336929206.992594,1189226245.6774065,footprint_trend_nowcast,projected,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2025-08-31,1.6666666666666663,full_footprint_fixed_height
FRA,2026,6627219172.21,0.8178896493209685,0.1821103506790315,5420333964.732037,1206885207.477964,footprint_trend_nowcast,interpolated,2025-2030,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2026-08-31,2.6666666666666665,full_footprint_fixed_height
FSM,2020,2177822.61,0.9941655839048484,0.005834416095151527,2165116.286711831,12706.323288168905,observed_2.5d,historical_estimated,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2020-12-31,0.0,observed_input_imputation
FSM,2023,2228182.32,0.9941688644467385,0.005831135553261484,2215189.486854699,12992.833145300656,observed_2.5d,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2023-12-31,0.0,observed_input_imputation
FSM,2024,2239530.57,0.9941699579607018,0.0058300420392981365,2226474.0126286065,13056.557371393317,footprint_trend_nowcast,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2024-08-31,0.6666666666666666,full_footprint_fixed_height
FSM,2025,2256661.41,0.9941710514746652,0.005828948525334789,2243507.446802001,13153.963197999426,footprint_trend_nowcast,projected,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2025-08-31,1.6666666666666663,full_footprint_fixed_height
FSM,2026,2273923.29,0.9941840828888757,0.005815917111124235,2260698.340628305,13224.949371694916,footprint_trend_nowcast,interpolated,2025-2030,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2026-08-31,2.6666666666666665,full_footprint_fixed_height
GAB,2020,73743642.56,0.9786891072859529,0.021310892714047035,72172099.70506081,1571542.8549391928,observed_2.5d,historical_estimated,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2020-12-31,0.0,observed_input_imputation
GAB,2023,77774183.11,0.9787372258378643,0.021262774162135723,76120488.21888748,1653694.8911125206,observed_2.5d,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2023-12-31,0.0,observed_input_imputation
GAB,2024,78699361.29,0.978753265355168,0.02124673464483195,77027256.84395361,1672104.4460463896,footprint_trend_nowcast,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2024-08-31,0.6666666666666666,full_footprint_fixed_height
GAB,2025,80107804.98,0.9787693048724718,0.02123069512752818,78407060.59513414,1700744.3848658637,footprint_trend_nowcast,projected,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2025-08-31,1.6666666666666663,full_footprint_fixed_height
GAB,2026,81541454.9,0.9787592354431868,0.02124076455681318,79809452.0548491,1732002.8451509005,footprint_trend_nowcast,interpolated,2025-2030,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2026-08-31,2.6666666666666665,full_footprint_fixed_height
GBR,2020,3418464510.09,0.8171812099903055,0.18281879000969453,2793504964.6642632,624959545.425737,observed_2.5d,historical_estimated,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2020-12-31,0.0,observed_input_imputation
GBR,2023,3606945243.56,0.8171089195552294,0.1828910804447707,2947267130.860185,659678112.699815,observed_2.5d,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2023-12-31,0.0,observed_input_imputation
GBR,2024,3646820822.49,0.8170848227435372,0.18291517725646275,2979761945.321682,667058877.1683176,footprint_trend_nowcast,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2024-08-31,0.6666666666666666,full_footprint_fixed_height
GBR,2025,3707462274.3,0.8170607259318452,0.1829392740681548,3029221817.204488,678240457.0955123,footprint_trend_nowcast,projected,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2025-08-31,1.6666666666666663,full_footprint_fixed_height
GBR,2026,3769112107.35,0.8170835526498716,0.18291644735012838,3079679511.0091825,689432596.3408177,footprint_trend_nowcast,interpolated,2025-2030,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2026-08-31,2.6666666666666665,full_footprint_fixed_height
GEO,2020,242256071.04,0.9453242074202669,0.054675792579733075,229010528.34863585,13245542.69136412,observed_2.5d,historical_estimated,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2020-12-31,0.0,observed_input_imputation
GEO,2023,256355188.76,0.9452596664637781,0.05474033353622182,242322220.22353646,14032968.536463503,observed_2.5d,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2023-12-31,0.0,observed_input_imputation
GEO,2024,259598120.56,0.9452381528116153,0.054761847188384734,245382047.9515014,14216072.608498598,footprint_trend_nowcast,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2024-08-31,0.6666666666666666,full_footprint_fixed_height
GEO,2025,264539599.38,0.9452166391594523,0.05478336084054765,250047231.05055153,14492368.329448454,footprint_trend_nowcast,projected,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2025-08-31,1.6666666666666663,full_footprint_fixed_height
GEO,2026,269575139.79,0.9451950036511015,0.054804996348898426,254801075.2380553,14774064.551944735,footprint_trend_nowcast,interpolated,2025-2030,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2026-08-31,2.6666666666666665,full_footprint_fixed_height
GHA,2020,958424622.62,0.9892048243322697,0.010795175667730306,948078260.4545391,10346362.165461024,observed_2.5d,historical_estimated,,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2020-12-31,0.0,observed_input_imputation
GHA,2023,1079528033.02,0.9893267505947724,0.010673249405227677,1068005961.0836427,11522071.93635732,observed_2.5d,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,none,2023-12-31,0.0,observed_input_imputation
GHA,2024,1108453481.08,0.9893673926822733,0.010632607317726802,1096667730.485709,11785750.594290955,footprint_trend_nowcast,interpolated,2020-2025,GHS-BUILT-V R2023A,ghs_built_v_volume_share,modeled_trend_not_observed;no_dynamic_world_input;forecast_accuracy_unvalidated,2024-08-31,0.6666666666666666,full_footprint_fixed_height
